table.gene	log*sign
TYRP1	2,176038311
TUBB3	2,174832383
SH3YL1	-2,174299356
IFT81	-2,174281778
SHH	2,173829672
TTC8	-2,173648543
SLC38A4	2,173467124
VAV1	2,172889018
OASL	2,172828773
IRF2BP2	2,172489656
CDC7	2,17240171
FBXO34	-2,168680121
ADM2	-2,168597037
PURG	2,168205205
EFS	-2,167745814
UBC	-2,166967475
ALG11	-2,166442351
ARFGEF1	-2,165956443
CCNA2	2,165917721
RASSF2	-2,165186622
CNOT6	2,164978239
KIF11	2,16489843
DDOST	2,164569876
NDUFC2	2,164344844
RFC4	2,164034882
KIAA0040	2,163911911
TMEM86A	2,163059209
MAPK3	2,162747511
DGKZ	2,161874072
P4HA1	-2,161436785
ARL4A	-2,161337354
ESCO2	2,159759328
TCEAL9	-2,159620221
DLGAP1	2,159335127
ANGEL1	2,159001122
HNRNPU	2,158993976
CD2BP2	2,15890092
MTHFD1	2,158857427
NCAM2	2,158842557
TMEM74	2,158098411
PRR19	2,157773832
SLC8A1	-2,157129967
MPPED2	2,156745356
LNX2	2,156614634
EVI2B	2,156548232
TMEM167A	-2,156361213
STMN1	2,154245178
SLC37A4	2,153587693
AURKA	2,153259853
TNFAIP8L2	2,152293434
OLFML2B	-2,151430596
FAM135A	2,150900968
ADIPOR2	2,150677318
BAZ1A	2,149846586
TMEM256	2,149620927
STARD13	-2,14803261
UBE2Q2	-2,147913051
SLC35F1	2,14786351
NXT1	2,147559153
HSF4	2,147027508
GCNT2	2,143390071
GRK2	2,143058328
PRADC1	2,142366527
CD55	-2,142061719
PTGFRN	2,141875644
FJX1	2,141824492
PARP12	-2,141734738
KBTBD6	2,141584994
COLEC10	2,140174202
DLX5	2,138415042
MLLT1	2,138112222
PROSER2	2,138004302
ANG	2,137219189
NDUFS3	2,136886676
SAMM50	2,136674422
C1orf53	-2,136599241
MXD3	2,135653848
EEF1AKNMT	2,135223297
KIAA1522	-2,134759297
ANKRD49	-2,134329386
NFYA	2,133898614
POLR1A	2,133253852
NFKB1	-2,132939631
ACAP2	-2,132572525
AHNAK	-2,132420196
PPP1R13B	2,132012472
FTH1	-2,131910775
SNAPC1	-2,131763985
MAP3K9	2,131731864
VPS13C	-2,129821481
FAM171A2	2,128431601
DHFR	2,127894076
LGI2	2,127140013
PSMD13	2,126607454
MAD2L1	2,126015526
HTT	2,125569896
CHRDL2	2,125259463
SIDT2	-2,125162509
PDCD2	-2,124905856
TAF5L	2,124594535
JPT1	2,124393724
RPS10	2,123769025
EPHX2	2,123476636
LTA4H	-2,123408241
NRP2	2,12255652
GPR176	-2,122498401
METTL7B	2,12241708
CCDC34	2,121712602
RPIA	2,121456096
RBPMS2	2,120636376
USE1	2,118910844
ABRAXAS1	2,118728073
CTH	2,118439453
TRH	2,118109548
SUSD3	-2,117889966
SIGIRR	2,117830906
SLC25A40	2,117688161
ARHGAP26	-2,116226496
CCS	2,116173946
SETD5	-2,116137328
SCAF11	-2,11612341
TPST2	2,115535645
LTF	2,115248096
SGK1	2,11469251
ZNF91	-2,114331288
GLYR1	2,113972548
DOK3	2,113098201
DONSON	2,111614574
TESC	2,111011847
PCDHAC2	2,110441342
TMOD3	-2,109812143
ARHGEF17	-2,109601183
FAM221A	2,109095759
EPRS1	-2,107966999
IKZF4	2,107407157
KCNC4	-2,106448177
NFATC3	2,104920569
IFITM3	2,103917297
COL4A5	-2,102632365
FBXL8	-2,102628408
UGCG	-2,102029656
TAF1D	-2,101123116
KHDRBS3	-2,101114746
FZD7	-2,100522047
IAH1	-2,099565917
ITPKC	2,098507617
CAPZA1	-2,098295837
RNMT	-2,098123077
ACVR2A	-2,09615276
SND1	-2,096020754
PHLPP1	2,095938039
ALKBH3	-2,09554389
GLT1D1	2,094422559
B3GNTL1	2,093784315
SCN7A	2,093421192
PCGF1	2,093015852
MYADM	-2,092454812
CACNB2	2,092299378
C9orf72	2,092010037
RRM2	2,09191388
TMEM86B	2,090411936
RASA2	-2,08947818
NDUFC1	-2,089328605
CENPP	2,08896552
PRPH	2,088390993
TMEM42	-2,088312731
TFAM	2,086492802
YRDC	2,085634003
SEMA3A	2,085352292
ACAD10	2,085163205
RFK	2,085060788
CTCF	2,084745354
ALKBH4	2,083924491
TIFA	2,083688359
LRR1	2,083515836
PRKD1	-2,08346307
NBAS	-2,082298232
PAQR4	2,081447087
IL17RE	2,081297165
SLC25A36	-2,081293404
ITPRIP	2,081102998
SPECC1L	-2,080597801
FAM53B	2,080555113
TMED1	2,079981123
RNASE4	2,079775984
RTN4	-2,078089817
PHF12	2,077848763
KDM2B	2,077460786
MSANTD3	-2,076111536
ADARB1	2,075595779
HAUS8	2,075077378
FAN1	2,073721887
CLDN4	2,072867588
WNT11	2,072836739
PDE4A	-2,07262708
IGSF21	2,072197229
ELMOD1	2,071785835
TBC1D10B	2,071278355
RABEPK	2,070259613
NPY	2,070048753
RRAS2	-2,070005028
INTS11	2,069717029
RPS28	2,068721817
NR6A1	2,068366685
CBX5	2,068363217
PPP1R15A	-2,068287156
NFE2L1	-2,068179099
CARNMT1	2,068024963
MEX3D	2,066869346
RPL9	2,066326679
SLC20A2	-2,065777121
ERRFI1	2,065553278
PDGFD	2,065370355
EHD4	2,064973205
SCAP	2,064910261
GADD45GIP1	2,064657991
FXYD1	2,064632568
NUDT3	2,064499081
AZIN2	2,064259838
ITGB4	2,063878568
CDK5R1	2,063873447
DHX38	2,062815789
KIF3A	-2,06242269
LYRM4	-2,061888766
THBD	2,061721458
EVI2A	2,061393483
NKAIN2	2,060942819
DHX34	2,06085001
VPS33A	2,060804546
CYB561D1	-2,060564154
PGD	2,058929471
PVALB	2,058652324
PNPLA3	2,058539853
TAGAP	2,05741835
MPP3	-2,056582083
TROAP	2,055814662
SLC26A2	-2,055355202
OGFOD3	2,055309142
VPS37A	-2,054516507
IFT80	-2,054230214
SEPTIN2	-2,052977257
SH3BP5	-2,052386762
AKT1	2,052167291
DLG3	2,052112133
VGF	2,052012636
ARG2	2,051976493
SELE	2,051293029
TAB3	2,050543212
BPI	-2,050162422
CNIH3	2,049779427
LRIG3	-2,049273644
RIDA	2,046953077
STAM	-2,046919275
IGF1	2,045951662
RAE1	2,045325234
ELAC2	2,045272539
PSMC5	2,045089236
TIMM22	2,044935232
ZCCHC7	-2,044893047
TNF	2,044877829
SP5	2,044153163
VPS25	2,0438404
GSTO2	2,042729053
PAFAH2	2,042720465
RDH13	2,04264709
UBE2C	2,042549066
TRIM17	2,040538108
TMEM59L	2,039460227
ZCCHC9	-2,038689969
IL1R1	2,038644413
CDKN1A	-2,037734182
PRODH	2,036779469
METAP2	-2,036676825
EXOC5	-2,03656709
NELFA	2,036154195
GPX4	2,035182717
PCDHGA5	-2,034809349
UBA7	-2,034660797
MGAT5B	2,034350427
NUP88	2,034076566
CLASP1	-2,032562099
HOMEZ	2,032516977
BECN1	-2,031921856
WWOX	2,031876565
HMOX1	-2,031439394
DNAJA4	2,029725927
APC2	2,028800144
STK19	-2,028755301
SPRED2	2,028481501
SF3B5	2,028177677
EPB41L4A	2,027902247
ILF3	2,027868709
SHARPIN	2,026916628
PIK3CG	2,026524275
LSM6	2,026334265
GAREM1	2,025833306
FGFRL1	2,025232352
DDX19A	2,024141781
KCNIP1	-2,022406705
ABHD11	2,021531355
SNX29	-2,019155327
POP7	2,018209733
PHLDA2	2,017587129
NSUN2	2,016535255
TTC25	-2,015760006
ZFP30	-2,015121748
IZUMO4	2,014144508
SECISBP2L	-2,013789645
FYCO1	-2,012426636
GABRB1	2,011950694
SLC17A4	2,011159168
TMEM255A	2,010990295
TAL1	2,010200722
USP34	-2,00985361
PITPNB	2,009490685
SLC39A1	2,008509786
ERF	2,008090476
OCIAD2	2,007687047
TUT1	2,006817364
TTI1	2,00636597
CNOT7	-2,005201343
ENSA	2,00488898
DTL	2,004179366
SLC25A51	-2,004061074
NEURL1B	2,004059921
PHF5A	2,00365997
NT5C3B	2,003040933
FAM180A	-2,002949617
TMEM131L	2,002552139
FAM234B	2,002373435
SLC25A28	2,002211424
DPF2	2,002158362
FMNL3	2,002018855
TAF6L	2,00178317
TRIB2	2,001709164
RUFY2	-2,001561297
TDP1	2,001200736
NRXN1	2,000768742
MYO5A	-2,000733351
CACNA2D2	2,000225318
BBOX1	1,99958685
FAM78A	1,999468837
CADPS	1,995522956
RABEP1	-1,995077426
OPN3	-1,994375547
FGF12	1,994351668
PTBP3	-1,994239925
PLPBP	1,993594572
CCDC90B	-1,990991811
QTRT2	1,990846462
PSMG1	1,990195856
SLC29A4	1,989787254
ADPRM	-1,989542852
CENPL	1,989492857
DCAF11	1,988591564
CACTIN	1,988539583
KAT7	1,988520179
PCYOX1L	1,986850427
ACOT1	1,986681236
STAC2	1,986173423
CHST7	1,984921037
TET3	-1,984289216
PTPRF	1,984248533
PRDX4	1,98362704
SHFL	1,983213021
CALCOCO1	-1,982608295
SUGT1	-1,981706434
CALCRL	1,981236183
NRIP2	1,981149333
FIS1	1,981114892
PTPN7	1,980853364
HS2ST1	1,980744162
TMEM119	-1,979228992
DOHH	1,978638333
ERLEC1	-1,97845894
CHAC2	1,978451543
CDH20	1,978417357
LY96	-1,977810836
NDUFA6	1,976784853
RELN	1,976710114
ATP2C1	-1,97669294
AHCY	1,976312215
STARD10	1,976230665
PPM1J	1,975505811
PLXNA3	-1,9748238
KCMF1	-1,974292757
LIMK1	1,972628112
ATCAY	1,971687529
ACAD9	1,971198361
ZNF212	1,970309557
CTR9	-1,970254515
TAGLN	-1,970215382
E2F1	1,970095677
MRPS18A	1,970023194
ITGB1BP1	-1,96968497
E2F8	1,969489102
RASSF4	1,969275077
RANBP3L	1,9690447
IBTK	-1,968927315
ELMOD2	-1,967730054
ADORA1	1,967585649
PAQR6	1,966737285
MED24	1,965317331
EMX2	1,964483586
RAD18	-1,96436673
CD248	-1,964195342
B4GALT1	-1,963719378
HEXIM2	1,963563689
RAB27A	1,963234417
ASIC1	1,962820546
TMEM87B	-1,962768579
ANKMY2	-1,962465289
PLD5	1,961987639
PRKACB	-1,9616516
ISLR	1,960494683
NAGA	1,960258748
PTPRB	1,959125612
COX20	-1,958897317
IDH3B	1,956981631
ZNF668	-1,956864833
SART3	1,956519125
SAFB	1,956024505
NEK2	1,955451638
SYCE1L	1,955362566
MAPK6	-1,955133889
CPSF1	1,954118379
HMGCL	1,95401323
CDKN2C	-1,953999701
MCRS1	1,953190875
METTL3	1,952750248
GLT8D2	-1,95271009
PTK2	-1,952480475
PPP2R5A	1,951254629
PLD1	1,95103466
DGAT1	1,950609672
RAPGEF3	1,949071201
TWIST2	-1,948610671
TCEANC2	1,947745193
MCM10	1,94737698
RIPK2	-1,946774405
BUB1B	1,946674716
GCAT	1,946476567
BLZF1	-1,94590802
SPAG7	1,945898932
MDM4	-1,945587589
ATP2A2	-1,944847657
AAK1	-1,943184842
AKAP8L	1,943134377
DET1	1,943002963
GFOD2	1,942909042
EAPP	-1,941645297
GKAP1	1,941067285
EFHD2	1,93936465
RCAN3	-1,938243261
PABPN1	1,938207184
ING4	-1,937648985
MSANTD4	-1,937366432
LINGO1	1,937051644
NDUFS8	1,936159199
CCDC14	-1,933644939
SLC16A6	1,933581798
UHRF1BP1	-1,933406188
TMEM9B	-1,932964396
RPS19BP1	1,932367283
CDC34	1,931193716
HMGCR	1,930613181
AJAP1	1,930192566
PAK1	1,929929902
RANBP17	1,929626099
JAM2	-1,929567751
CNNM3	1,928860631
GLRX	-1,928269393
DNAJC4	1,927238109
VTI1A	-1,92718027
FAHD1	1,926968122
CTTNBP2NL	-1,926654337
RAC3	1,926254663
ASCC2	1,925448883
TJP3	1,924556678
DUS1L	1,923589862
PRSS35	-1,922051213
BDNF	-1,921437831
DNAJC10	-1,921205354
CPNE5	1,920877587
POGLUT2	1,920041997
TBX20	1,919873861
BEAN1	1,919574711
DNMT3B	1,919166103
ZNF664	-1,91905434
LRRC6	1,918537586
SCOC	-1,918493815
IER3IP1	-1,918453153
SMYD3	-1,918169309
PTN	1,918076255
SRPX2	1,917645353
DIO2	-1,91753136
SELENBP1	1,917374656
SLC25A15	1,916766387
CLSTN2	1,916682614
MLLT3	-1,916470722
RWDD2B	-1,916399517
RILP	1,916251198
KCNQ2	1,915703117
PRCC	1,914675559
MUSTN1	1,914532541
CRNKL1	-1,914001339
SMAD9	1,913893459
PLEKHG6	1,913869258
TMED4	1,913618758
STRIP2	1,913087175
YWHAG	1,913083696
CGREF1	-1,91281754
SRSF1	1,912153017
CERCAM	-1,911624208
EIF4E3	1,911104819
BOLA1	1,910982762
CASP2	1,909410749
PCBD2	1,908359667
AAR2	1,908294495
HDDC3	1,907444052
DENND4B	1,907274734
SWSAP1	1,906673435
PLLP	1,906650961
CST3	1,906321243
SH3GL2	1,906215291
AMIGO2	1,906197383
APEX1	1,906152273
RDH5	-1,905461516
TMEM43	-1,904266248
KIF15	1,904206877
EEFSEC	1,90410634
FAM160B2	-1,903728838
ZDHHC2	-1,903591111
PGRMC2	-1,903525805
ECHDC3	1,903301571
WDR5	1,902866775
PCMTD1	-1,902841822
PRDM6	1,90269443
KIF21A	1,902504692
MRPL4	1,901043897
EIF2A	-1,901029993
PSMC3IP	1,90050019
ZNF444	1,900337639
PRICKLE2	1,900007977
MRPS5	1,899941943
CKLF	1,899822746
FILIP1L	-1,899755941
ZNF569	-1,899713524
EAF2	1,899507372
KIDINS220	-1,898725803
KLHL28	-1,8986398
FZD6	-1,898633824
IPO4	1,898601657
RORB	1,898224363
DDX11	1,89818368
LAMP3	1,897228729
RAD54B	1,896822891
GFRA1	-1,896782693
MPHOSPH8	-1,896047159
MYO1C	-1,895744561
PXDN	-1,894664424
RIPOR3	1,89322925
UNC45A	1,892369998
RTL5	1,892102539
ELOVL2	1,891832538
BANP	1,891601282
TERF2IP	1,890245747
TOR1AIP2	-1,889957806
OSTC	-1,889278433
KDELR3	-1,888900495
ACOT12	1,888753502
PCBP2	1,888535453
SOX10	1,888511541
LDOC1	1,888080159
GREB1	1,887791476
NCLN	1,887711353
LARP6	-1,887611203
USP39	1,887263358
DOC2B	1,8867776
NCAPG2	1,886317417
KAT2A	1,886258379
SERP2	-1,885846231
AMOTL2	-1,885477172
PTS	-1,885362384
TRIM9	1,885113829
KATNA1	-1,884787592
CDK4	1,884237388
TRMT112	1,883287974
ARF1	1,882064097
PELI1	1,881716709
ITM2C	1,88050373
PCNX4	-1,879346679
LXN	1,878322849
PRDM1	-1,878184041
TONSL	1,877319786
TBC1D30	1,877145422
ACSS2	1,876424378
MTARC2	1,875919533
CSF1	1,87573179
SNRPN	1,875434567
RAB1A	-1,874888075
KCNN4	1,874705567
SAPCD2	1,874684851
CLPTM1	1,873367142
RNF19B	1,873121515
PPARD	1,873049206
SLC22A23	1,873034007
PABPC4L	1,872881397
TCTE3	1,872848318
GPR3	1,872320062
NABP2	1,87217275
SAMD8	-1,871593734
KSR1	1,871359796
HAUS4	1,870934069
SCN4B	1,870418441
TEX2	-1,870302756
BCL7A	1,869509552
FAM114A1	-1,869240712
NEK11	-1,868488302
ANKRD40	1,868287059
FAS	-1,867597927
CNIH2	1,867509982
SDHAF3	1,867285586
TNFRSF11A	1,866800784
SNRPA1	1,866465155
UTP4	1,866339413
COQ9	1,86624112
HIP1R	1,865795688
CHMP6	1,86551779
TGFA	1,865490957
ANTXR2	1,865176825
AAAS	1,864852323
VHL	1,863908452
ZNF426	-1,863499168
PODXL2	1,862945775
ADRM1	1,862649805
SLC26A1	1,862311762
PGM2	1,862181681
LRRC41	1,861587766
BCDIN3D	1,861326966
GATAD2A	1,861116138
MFSD1	-1,860813884
SLC25A19	1,860717952
FOXF1	-1,860609728
UBTF	1,859444805
MTMR9	-1,859140137
ADAMTS10	1,858716626
NIBAN1	-1,858671005
GLRX3	1,858256651
NCOA2	1,857853546
RALGPS2	-1,857411022
EME1	1,85736139
DDIT4	1,856467197
SNRNP200	1,855982483
MID1IP1	1,854577372
DNAJC13	-1,854122014
EIF2B4	1,852543095
PNO1	1,852261844
COG4	1,852149276
PSMA7	1,851994032
IGHMBP2	1,85172692
ATP8A2	1,851658483
KCNH2	1,851128586
PGGHG	-1,850924772
CHAF1A	1,850824814
FUCA2	1,850516606
MTMR3	-1,849821411
DCAF7	1,849779475
MACROD2	1,849623134
NDP	1,849599536
ZC2HC1C	1,849151407
ACVR1	-1,848482226
TSKU	1,848334888
SPTBN2	1,847481069
ZNRD1	1,847472008
VPS37B	1,847086464
PLAU	1,846780816
TPGS2	1,846584638
PAF1	1,846500651
BEGAIN	1,846418641
CTDP1	1,846366066
ACVR1B	1,846298284
AP3S2	1,843849909
RAD23A	1,843243938
SAR1A	-1,842892829
BRMS1	1,842889354
NKX2-2	1,842739546
UPF3A	-1,842488481
UBXN2B	-1,840938051
IGF2R	-1,840066091
CPS1	1,839830856
OSBPL9	-1,83973277
EXOC4	-1,839420112
VEZT	-1,83938545
DCLRE1B	1,838676819
NOP14	1,838539491
SERPINB8	-1,838451625
MOB3B	1,838254531
CHCHD10	1,8369647
TMEM65	1,83679325
KIAA0586	1,836135315
TFEC	1,835431604
GLI3	1,833910903
FAM13C	1,833794677
CHRNA7	1,83343127
OTUD4	-1,833195394
IYD	1,832807733
PAQR5	1,832755436
COQ3	1,832384008
TLCD4	1,83216049
NPC2	1,831456576
FOXRED2	1,830752011
CADM2	1,830161196
CSDC2	1,82944486
RBBP9	1,829221562
RIMS2	1,82894601
ACTR3	-1,828909773
ZRSR2	-1,828856245
KCNH1	1,828349285
NDUFAF4	1,827640509
VSTM2L	1,827511327
GATD3A	1,827406905
EIF1AX	-1,826958562
NFE2L3	1,826933585
MIER2	1,826379911
TBX18	1,826104374
KCNAB2	1,826082094
ZHX1	-1,825890926
WWC2	-1,825880643
DEK	-1,825214629
TMED7	-1,825138146
MRGPRF	-1,824973969
ARHGEF10L	1,82236665
NRG4	1,822301156
PTPN14	-1,822045955
STOM	-1,82174436
UCHL1	1,821402679
UBE2F	-1,820685424
PAM	-1,819993106
LRAT	1,819620944
CSNK1D	1,818941386
METTL27	1,817817935
SLC39A11	1,817693511
CHCHD7	1,81754875
MARK1	-1,817317684
ORMDL3	1,816975574
NLE1	1,81666648
GPATCH2	-1,816441489
SNURF	1,815747276
ANKRD7	1,815609011
CAAP1	1,815023378
WIPF1	-1,813478626
PARM1	1,813467647
VRK2	-1,81335844
RGMA	1,81335696
HGSNAT	-1,812913108
CPNE2	1,812775716
UBE2M	1,812545615
BCL2L11	1,812343909
RAB3A	1,812200108
MTMR14	1,811536431
JPT2	1,811512861
SFXN1	1,810777
ADCYAP1	1,810532769
C1QBP	1,810361798
RSPO3	1,809712695
PNKP	1,808887165
HSD17B4	1,80837366
IVD	1,80821215
SEC24B	-1,808142188
IQCD	1,806646579
MEGF10	1,805634969
CWF19L1	1,804976204
CCDC28B	1,80477429
RNASEK	-1,804191145
AGFG1	-1,803984808
SLC25A22	1,803812939
TPP1	1,803572284
SOD2	1,803529268
POLR3C	-1,803483519
PPP3CC	-1,803088655
ACOT7	1,802819555
DECR2	1,802543317
NADK	1,801137811
CYB5R4	-1,800041375
PTGES	1,799409372
TPD52	1,799334288
GRIA4	1,79891224
COA5	1,798668921
RPS6KC1	-1,798428016
RPS6	-1,797876094
ZBTB39	1,79773376
FOXF2	-1,797645062
STRA6	1,797374793
FGF1	-1,797230471
GABARAP	1,796863717
HEPACAM	1,796739956
TMEM63C	1,796574444
C12orf66	1,796428557
B4GALT3	1,7962994
DYNC2LI1	-1,796191377
KIF5C	1,795708513
ZBTB3	1,795539174
RAPGEFL1	1,795349934
EPB41L1	-1,795169859
CCR6	1,795131334
DUT	1,794722952
CBX1	-1,794598306
GJA1	-1,794289225
SLC27A5	1,793320408
RARG	-1,792776465
ANGPTL1	1,792646287
POLR2J	-1,792523433
FUT4	1,792424453
FN3K	1,791157212
BNIP3	-1,79109089
PALLD	-1,790065187
TRAF3IP2	-1,789788636
SOX21	1,788300075
SUPV3L1	-1,78825066
POLR1B	1,787990573
CUEDC2	1,787209297
PPP2CA	1,786657939
ANKRD39	1,786359085
MARK3	-1,786118756
MRPL58	1,78595829
RNF25	1,785760488
EMC9	1,785698534
AP2A1	-1,785470321
SYNJ2	-1,784713944
DHPS	1,784389666
TOMM6	1,784232637
SHLD1	1,783978879
ITFG1	-1,783237719
BATF3	1,783136171
DDB2	-1,782991612
SF3A1	1,782557037
ANKRD54	1,782269744
FOXO4	-1,78216075
C12orf10	1,781574226
ARID1A	1,779323443
TMUB1	1,778712408
ACAA2	1,778698731
MTHFD2	-1,778583292
REPIN1	1,778137166
XKR8	1,77694143
EIF2B1	1,776716934
KIF20A	1,776649975
CHM	-1,776537337
HDAC1	1,776264382
ELK3	1,776212996
IRS2	1,776085752
PODN	-1,776070442
MORC4	-1,776010217
RAD51	1,775772716
TMEM54	1,774998471
SOX15	-1,774721037
ZSCAN2	1,774456995
ZC3HC1	1,774444299
HDHD2	1,774433576
HUNK	1,773891983
SBSPON	1,773615789
TADA2B	1,772573829
ACTA2	-1,772508676
PSMB4	-1,77153969
SCAMP3	1,771025166
LIPT2	1,770820711
SLC43A2	1,770764158
GFRA2	1,770714005
SPINT1	1,770708248
NCOA3	-1,770545216
ZNF25	-1,769863765
ASL	1,769812884
VWA8	1,769658346
PAPOLA	1,769114564
ARHGDIB	1,767257475
ENPP3	1,766067693
PRKACA	1,765860722
PEX14	1,765461223
ENPP5	1,765085122
PIGM	1,763811928
STRADB	1,763073302
KIF6	-1,762728829
IFNGR2	-1,762561273
FIZ1	1,7624977
XPO6	-1,761384129
GSTCD	1,760917939
ZBTB4	-1,760599928
BCL7C	1,760568149
GAL3ST4	1,760440444
MTFR1	1,759599799
CCDC171	-1,759539723
SNRNP70	1,759137804
GSN	-1,759045048
GPX3	1,75883844
CRABP1	1,758305437
GTF2IRD1	-1,758304722
ZC3H3	1,757305578
CYP1B1	-1,756831416
PIANP	1,756454886
ACOX2	1,756068951
PKHD1L1	1,755741893
CX3CR1	-1,755618132
PTPN18	1,754428854
EEA1	-1,75439179
CTBS	-1,753735842
SART1	-1,753591661
RBM18	-1,753176399
EDEM3	1,753164979
NFIL3	1,75273422
MYBL2	1,752406721
WDR89	1,752197635
PCDH19	1,752107462
SDHA	1,751391924
SARM1	-1,750348838
CDK18	-1,750030156
TESMIN	1,749965428
CAB39L	-1,74955101
TBC1D16	1,749371248
DYRK1A	-1,749338794
KLF2	-1,749139654
PDAP1	1,748235054
SH3GL1	1,747890961
HELLS	1,747525468
ABHD10	1,745615131
HADH	1,745132007
KLHDC8B	1,744133069
XYLT1	1,743943335
TMEM132A	1,743644945
IFI16	-1,742392443
BCKDHA	1,741855645
PIKFYVE	-1,741774927
CETN3	-1,741748316
LIMCH1	1,741119287
TMEM38B	1,740887161
AQP4	1,740692228
COX11	1,739861206
SYNGR3	-1,739469133
PROM1	1,739335147
ADGRL3	1,739021267
TSC22D4	1,739006519
CTNNBIP1	1,737874708
TRAPPC9	1,736353902
MRPL12	1,734749597
CALHM2	-1,734656973
STRBP	1,734369957
PRRC2A	1,733685078
SLC30A6	-1,733119802
ARFRP1	1,732843514
SERPING1	1,732443758
TAOK1	-1,732408566
HMGCLL1	1,732053006
CD300C	1,731159582
EIF6	1,730788653
RTEL1	1,730104777
SPON2	1,730062291
GGA2	1,729129139
MYCN	1,729004491
GLI2	1,728915044
MCM6	1,728385876
POLR1D	-1,72837139
NDUFA1	-1,727342675
SCFD1	-1,727317307
SLC25A13	1,727168279
GCDH	1,726145735
IRAK2	1,726040601
POLI	-1,725598183
EPM2A	-1,725010051
TELO2	1,724657678
PHC2	1,724352037
PLK2	1,724351513
RAMP2	1,723357642
FANCE	1,722246628
ERI3	1,72207239
PAQR9	1,721774155
BIRC5	1,721737496
AMPD3	-1,721185687
ADRB1	1,721087253
CCNE1	1,721084823
CRB2	1,720923987
LPCAT1	1,72042877
ATXN3	-1,720331766
AZIN1	-1,72001926
SURF2	1,719321908
GAL	1,719314512
TLR7	1,718879658
SNN	1,718433572
DCTN4	-1,71842731
COL5A1	-1,718350122
USP54	1,71828507
MFN2	1,718159089
ARL1	-1,717874406
DPYSL5	1,716544719
RAP2B	1,716160221
CLN6	1,715846042
XAB2	1,715836589
NAP1L1	-1,714943222
DLC1	-1,714383338
DNAJC1	1,714025972
POC1B	1,713013287
RAMP1	1,712857979
TTC37	-1,712190111
ZC3H12D	1,711720507
NRN1L	1,711547441
LUC7L3	-1,711095827
SLX4	1,711012358
CTBP2	-1,710766828
SMC4	1,709715402
RMDN3	1,70808609
NRCAM	1,707754304
ATP6V0D1	1,706868419
TDP2	1,706597802
C16orf70	1,705622724
SYPL2	1,705611564
USHBP1	1,705526094
COPS5	-1,705482598
TMEM35B	-1,705386937
CENPI	1,704756261
RER1	1,704628393
CHPF2	-1,704289919
PRMT7	1,704167085
SLC4A11	-1,704051723
CD47	-1,703866661
CENPU	1,702942934
MOSPD2	-1,702161349
PUM2	1,702145293
IGSF3	1,702012718
ZNF175	-1,701127655
DCTD	-1,700612568
PANK1	1,700378455
PTGES2	1,700023387
TOLLIP	1,699845784
SNCAIP	1,699649123
ARFGEF2	-1,699648999
NFKBIA	1,69904776
DDX39B	1,697949732
MEX3B	1,696888688
PHKG2	1,696007268
ATP6V0A1	1,695748481
MRPL28	1,695635782
BMPER	1,695600424
DUSP15	1,695333003
SARS1	-1,69430448
APOBEC3B	1,693808668
ANGPTL2	1,69372884
ZBTB38	-1,693509335
SH2D2A	1,693428883
SIRT5	1,69330018
JMJD8	1,692853169
DLL1	1,69166999
LCMT2	1,691034275
ZNF277	-1,690877917
TUBA1B	1,690270498
PSMB2	1,689991925
TEX30	1,688942313
JADE1	-1,687177365
RPRM	1,686937616
NEU3	1,686377279
MAN1B1	1,685885883
GRAMD1A	1,685786685
EPHA5	1,685700375
CD320	1,68520398
GCNT1	-1,684982305
FGF5	-1,683620927
STK40	1,683438146
USP37	1,68323565
LTBP2	-1,68288803
ENTPD8	1,681944954
CDK8	1,681694492
KCTD18	-1,681664416
FAT2	1,68162891
SOS1	-1,681477583
LDLRAD4	1,680932914
EXOC3	1,680408351
BCL2L13	-1,680294947
SNRPD3	1,680213868
C17orf67	-1,679090173
SNPH	-1,677673599
RRAD	-1,677550151
EGLN2	1,676575155
FANCD2	1,676362807
GLT8D1	-1,676102403
FAM131C	-1,676061956
IFNGR1	-1,675819302
BUD13	1,67580575
COG8	1,675281358
SLC13A3	1,675196825
USP6NL	1,675149897
CEBPD	1,675039191
SEPHS1	1,674718541
RBBP5	1,673123626
WDR54	1,672899016
TMEM80	-1,671808346
SCYL2	-1,671557038
ERCC6L	1,671208335
FKBP8	1,671129528
SMARCB1	1,670504784
LRRC73	-1,670498475
BAG2	-1,669881164
CORO2A	1,669236569
INTS6	1,669189394
FBXL16	1,669018143
LSM2	1,668076823
OXSR1	-1,668014318
IGFBP4	-1,667645071
MRPS25	1,66756953
HES1	1,667354277
TRIB1	1,666610637
PPIC	-1,666576242
SMAD6	1,666356917
RAB2A	-1,666192235
HDLBP	-1,665964265
GNB1	1,664353554
MTMR2	-1,663990174
TMA16	-1,663407342
CCNL2	-1,663406582
GMEB1	1,66314823
JMJD7	1,662872042
PLA2G4B	1,662872042
RFTN2	1,661263385
HMMR	1,661261267
SUCO	-1,660746672
B3GNT9	-1,659960887
PPIP5K2	-1,658975761
GTPBP3	1,65801447
SEC23A	-1,657838193
ZNF691	1,657492163
TPI1	1,656832185
KRT8	1,656234815
THOC5	1,655885883
GCLC	1,655487729
IPO9	1,653276082
RPS29	-1,653265013
XPO5	1,652975533
EDNRA	1,652788005
EFNA5	-1,652586244
PACRGL	-1,651759415
GCLM	-1,65166287
PPP1R14A	1,651453023
PPRC1	1,650409674
RAB3IP	1,649684306
