table.gene	table.logFC	table.logCPM	table.F	table.PValue	table.FDR	adjust.method	comparison	test
5477	PLIN3	0.702797431590248	6.60442556915409	1.5359337688219	0.224692308552785	0.550935605197241	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5478	PLPP3	1.16467712758588	7.14179465803661	4.30973909002611	0.0464319800736403	0.26378321174218	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5479	CCDC28B	1.17349084514129	4.2349077840244	2.10406278166956	0.157133059282276	0.472710669212773	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5480	CSNK1A1	-0.615630390309634	7.50203557536487	1.78824114373481	0.191045631070606	0.516061315373081	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5481	ARHGAP31	0.450782268414595	4.9062228979731	0.463087133738314	0.501327117156816	0.777819070391002	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5482	GIPC2	-2.27569887020728	2.43124695215169	2.64650731640284	0.18547481227835	0.510358133233097	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5483	NOL9	1.02048891113181	5.38683288294333	1.70691154962478	0.201169794269595	0.527459060492272	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5484	HPF1	-0.469614596091993	5.40726900266859	0.797992970447052	0.378700754629824	0.68992805305645	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5485	CLIP3	1.02898501218082	6.40990016776307	1.58710174648677	0.217311902386955	0.543114947374028	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5486	GDAP1L1	5.44129817975975	2.74197261481551	17.4793660306868	0.000374368954984212	0.0195935787925849	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5487	CXCL10	0.0139672357114579	4.01426640462313	0.00011235117459019	0.991628937402926	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5488	TFIP11	0.290532159988631	4.83678616150706	0.454710918959236	0.505194229404457	0.780726821041431	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5489	ZNF7	-1.45914878742869	3.19272979744643	1.23273524190821	0.275567523827262	0.602298552401675	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5490	IMMT	-1.03867119441171	6.97699363094554	4.32079231402707	0.0461700234594715	0.263626262664131	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5491	DZANK1	0.835948647954184	2.26000869909074	0.938203057895049	0.340372086393008	0.660240013972802	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5492	RASIP1	1.64038735225289	2.90049890432465	1.17162937362894	0.287850864088563	0.612543297820065	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5493	SLC6A9	-1.11742995712046	4.14780029404778	0.831661740012909	0.368956817983275	0.684164845408763	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5494	TBC1D8	1.41129642774055	4.04952532410256	1.58055986161486	0.218238528315554	0.543546358365709	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5495	KLC2	1.00369353758879	4.12870162064163	1.53382592700809	0.225002979022836	0.551228623629863	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5496	PPP2R2C	4.32440631769819	2.10021782855394	11.2053535225571	0.00274126529190025	0.0596561393901462	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5497	HDHD5	0.508254657871797	5.21733692531627	0.44468508201125	0.509892023602266	0.784456131518999	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5498	COMMD9	0.153333049206464	5.71156660255076	0.0573985208553276	0.843395572944832	0.964477943520295	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5499	MOK	2.50866373534856	3.74117242627455	4.57056204655447	0.0423080507241272	0.253628408031228	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5500	RGL2	0.319479427449918	4.15634350726943	0.106817526964185	0.746033076305769	0.918265966095745	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5501	CTBP2	-0.384228780194274	4.79352263393716	0.539548651806486	0.468239581740459	0.75683757152566	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5502	ADRA2A	7.41248231777997	5.46442239062929	15.5201241493863	0.000483566207239269	0.0218452825825488	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5503	FMO1	4.34588721035596	6.29472031170818	5.64457576865909	0.0268924901908549	0.199215145704124	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5504	FEN1	1.00567634159818	5.12923687459339	2.33366485384681	0.136926350753983	0.445875949984635	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5505	NUP107	0.579413373893977	4.15053069714629	0.639570269513177	0.430061874040818	0.727855268552721	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5506	MED24	0.596561315992816	5.64911942311712	1.28869349974759	0.26514651567006	0.593352351234313	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5507	MRPL20	0.656942171734634	8.05182721931828	1.30276590220589	0.262606314035744	0.590033385664451	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5508	C6orf118	-0.937821548071369	2.0439914748252	0.883071188649172	0.35833120598212	0.675175622941145	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5509	PHLDA3	0.544892476487039	6.81538046775981	0.500383550487942	0.484711165986965	0.766013425417234	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5510	KRIT1	-1.24887184765769	4.43005676839048	3.38151841528606	0.075702763338416	0.337125742218259	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5511	ANKRD46	0.0922540899644343	5.33888885065112	0.0283814844609443	0.867329216290907	0.976440054425239	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5512	ZDHHC9	0.686171135577716	6.24926363928367	1.98383912754946	0.169116710323778	0.489360797008142	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5513	TRERF1	-0.162991772900988	2.76813208144203	0.0310129426644652	0.861377598069698	0.973078277780205	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5514	ZC3H10	0.647693306564129	4.13387240886518	1.65609025543787	0.207830186499882	0.535063904425001	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5515	LDOC1	2.3860478989273	6.45141451952257	1.44472953800819	0.243111518379944	0.570972969455158	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5516	BCL2L1	-1.43927940957484	7.60090891887993	4.064280472735	0.0526968853690554	0.281396437601947	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5517	FAM126A	0.820405789186269	4.50441396740833	2.14995186695046	0.15282703955204	0.467809733066144	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5518	CNN3	-0.109627422073712	8.82024476172521	0.0392904230443086	0.84419195566307	0.965101597444529	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5519	BCAR3	0.172322489645035	4.88465355299908	0.0301855162017954	0.863219938072519	0.974110044587461	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5520	EFNA1	1.94454824626206	7.00888461777098	3.21844516230543	0.0827495917067173	0.351800144027009	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5521	SMIM12	0.509478811877724	5.96981556470496	1.20196723977579	0.28152478580152	0.607162842078298	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5522	APOBEC1	-1.64053525479096	5.04768583000518	3.81981118916478	0.0644619105043714	0.312396502419084	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5523	CEP290	0	2.63665136840729	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5524	PDE12	-0.446811234133241	4.73611547294849	0.310939126745871	0.581181399727827	0.829930204836048	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5525	DAPK1	1.11848735396799	5.31859854655123	2.43778540227521	0.128778480402794	0.431426800304216	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5526	SLC2A9	-0.786763308178573	2.93293356352606	0.388772765780316	0.56686615382819	0.822806013992653	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5527	ACKR4	-4.22838460999463	2.51750019958826	15.954389437388	0.000592544566981648	0.0242354930339232	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5528	ERBB2	0.545893083538724	5.22992465228929	0.917907019829616	0.347039670641864	0.666101946468457	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5529	HOMEZ	0.625144636891132	4.01175700745928	0.503783911932432	0.483242935604789	0.764781012522727	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5530	A1CF	0	6.32909186829565	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5531	BBS1	0.824628286644389	4.34859980777486	1.425124207616	0.241780252076219	0.568779047332632	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5532	NDRG4	0.147862858695588	4.27734268922317	0.0334270334896134	0.85614290500501	0.97010776881195	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5533	JCHAIN	0	2.98139348010574	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5534	EPRS1	-1.85946912484665	6.58815883242337	6.22755370297123	0.0182161789778108	0.161868573443813	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5535	QTRT2	-0.0877181930686995	3.66124152772048	0.0134686890066814	0.908371281267663	0.995737916569209	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5536	DIRAS2	1.12164980593328	2.40902447662888	0.906706095214336	0.348488351008668	0.667907052265534	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5537	ITPR1	-1.57794836967571	4.26113491788551	6.30864312616495	0.0175409524787031	0.160093290369827	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5538	UPF2	-1.31765542370304	3.61375145384005	1.73343909217145	0.197797150215713	0.52353359223152	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5539	KDR	4.19262825486676	4.05228005811602	8.27173176607219	0.00728722641633304	0.101508648902274	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5540	RNF31	-0.599326597117752	4.66699704079943	0.39328317583121	0.535253380959529	0.802926195593606	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5541	CCT8	-1.45455171695241	7.44579497692964	4.9534312702511	0.0335853151924182	0.223527423790739	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5542	ANKMY1	0	2.77541190829004	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5543	KIN	-0.31995762336521	3.82337222716333	0.215310907934844	0.645936797019114	0.866104977542253	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5544	EIF3G	0.852486049944775	8.14403630107941	3.34102571707492	0.0773869940610388	0.340622780957592	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5545	BOC	0.57432815765669	4.51259719012802	0.427083463123871	0.518671354347056	0.790480364830727	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5546	CCNF	2.24023452063084	4.50577412323585	9.87099859911831	0.00372360372871574	0.0704066318147661	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5547	XRCC6	0.000829144724014161	6.72845772986798	2.51834072218175e-06	0.998744167103291	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5548	JUP	-1.13659620019735	6.66396564333728	1.91146652163264	0.176858012595184	0.499925997105418	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5549	MTFR2	0.645795161839256	2.48307144916828	0.283803125714227	0.5992322943501	0.840718316875569	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5550	CCNDBP1	-0.437338572879672	5.33193742151358	1.18947018236559	0.28399252152883	0.609161281625679	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5551	NPY	4.22522991410806	3.33692684342207	5.85389053077063	0.023330235006207	0.185053290387133	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5552	ZNF560	-0.444088619009383	3.39876300669998	0.538764734459653	0.468952061038756	0.756911988807866	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5553	CLIC5	-3.40287522449098	2.04763184471105	7.05254600495474	0.0154105643524293	0.149893950428963	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5554	DDX41	0.696826096048327	6.04844739172277	2.51337476859625	0.123216596348425	0.422889637372019	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5555	LURAP1L	0.868261923794124	5.16135720223537	1.08061096723712	0.306745814349423	0.630081953420587	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5556	MTFMT	0.217655817545216	4.23013162754079	0.203445784402301	0.655149843976383	0.870771724226048	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5557	CCDC102A	0.410510210883966	4.63425433441732	0.499789428805029	0.484968471956807	0.766145234289797	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5558	VAV3	-0.518630095129592	2.35921596008781	0.239799744160906	0.628105895432049	0.857775885503038	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5559	TMEM242	0.569980828028792	6.12213086611014	1.31912685609322	0.259692231047777	0.586791144328379	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5560	TSPAN6	-0.240280897728425	5.70097276758632	0.16808528327525	0.684689561443005	0.88335675634045	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5561	WDR46	0.893866827606946	5.84273939992517	4.0447936946769	0.0532332072565377	0.282610705777227	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5562	HNRNPUL2	1.28279730850943	5.6627009511771	2.08835575525616	0.158639894083253	0.47508341171679	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5563	ARRB2	0.231982662773263	4.76283959832639	0.110656147553947	0.741677897945277	0.916195017125504	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5564	PCK1	0	9.23748179678225	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5565	FDXACB1	1.14083619545232	2.9814131295676	2.16892516681855	0.151087605581599	0.465740484603939	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5566	TULP3	0.564258545670252	6.10119105890174	1.64559653574628	0.20923902754319	0.536027318884529	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5567	ATP2B2	5.20180459537304	3.8993039298605	6.93054736644165	0.0144630150569048	0.145183999709609	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5568	A1BG	0	8.2398228727546	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5569	MLXIPL	1.02051565670882	7.34021656558594	0.402351402704538	0.55248131540474	0.813031502863007	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5570	TDP1	1.7914479719924	4.07000349859294	7.92470321526998	0.00847173318223099	0.10966663358457	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5571	UFC1	0.532071973148474	6.70652320406258	1.48297765069452	0.232662742366325	0.560704569672626	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5572	SNX1	-0.0243260843188487	5.86676192134142	0.00136009035067466	0.970821899881202	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5573	PHB	0	4.19908811391524	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5574	PHF23	0.778646590963341	4.84019859246481	1.63619829276546	0.210510794067241	0.537639143148678	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5575	BCKDHA	0.190719855983749	7.11872144587635	0.105620280915334	0.747409169821269	0.919238362627268	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5576	ZNF292	-0.299220399226496	4.41064200528041	0.269446492344008	0.607456124470149	0.84587696965335	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5577	CTBP1	1.01082687646772	7.12504942818521	2.38942001677768	0.132490712262726	0.438723723385278	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5578	ITGA8	-2.95595358931976	5.00228625316902	13.2235711847041	0.00101037785649494	0.035030601317772	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5579	THBS2	-1.40675579732558	7.0738509205982	2.57416348581658	0.1189455547961	0.417622120641001	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5580	SLC16A3	-2.93978304097709	5.49433955526924	11.9665470520447	0.00162356479695734	0.0445326171432136	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5581	MRPS31	0.042760412294238	5.42949873602774	0.00787864279919436	0.929852553713286	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5582	USP24	-0.254399686056247	4.63520683774375	0.209139080065074	0.650689505502345	0.868268691001488	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5583	MRPS15	0.208249812855182	7.46299439768618	0.185662998543185	0.669586233872353	0.879399411652424	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5584	TOP1	-0.723681574325797	6.08566728043855	1.76378350081697	0.194023506597869	0.519829761927948	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5585	PPID	0.193134027023745	6.06561825325159	0.14521542314176	0.705796385430806	0.895857324701103	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5586	STXBP1	0.278083957120068	5.26114868917646	0.179661319302029	0.674644073570299	0.8820684142756	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5587	MASP2	0	7.33236951156927	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5588	ZCRB1	0.59343767306305	5.80395082552379	1.67313937612048	0.205566042299679	0.532928462999437	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5589	CARHSP1	0.201224181966069	7.20752107668016	0.054782469325182	0.816507766265271	0.950763635099397	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5590	MYL9	-1.35598252909519	9.06045422915832	2.24122636711576	0.144670003699854	0.457308284163103	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5591	SLC16A5	0	3.0871850952186	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5592	TMCC3	-0.971120427949551	3.84273128656479	0.966482084617437	0.333306993199481	0.655028601050061	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5593	PLD1	-0.835770662729071	4.42033428592684	0.832114191316074	0.368828344799313	0.684164845408763	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5594	CTSA	-0.520910399806416	7.07513310924778	0.4821389533262	0.492719630111625	0.773203166797261	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5595	BCAS2	0.219303308821364	6.78184548097655	0.185675472917214	0.669575823210923	0.879399411652424	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5596	SLC6A13	9.2161348591686	6.39151567833094	33.3419453610514	7.66138006367633e-06	0.00210396089653435	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5597	PSMD8	0.675663054460009	7.84702250767794	0.538546511940476	0.468649427363063	0.75688023557658	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5598	PTPRK	0.285445728959426	6.54221302917267	0.189711157629237	0.666229419495646	0.878004189582332	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5599	TMCC1	0.23815445870445	3.92322662997941	0.199282728856869	0.65845932126125	0.87229892850025	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5600	CRACR2B	0	3.83255066252169	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5601	EMC7	-0.765439593115884	7.83994032199675	3.2102025745436	0.0831250213858986	0.351941965092677	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5602	RNF208	4.32441687774189	2.10578854738745	7.86233076621395	0.011986205365179	0.133444877106153	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5603	SUN2	-0.518652418000906	7.03782065376623	0.433899413546052	0.515032533898758	0.787814925410075	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5604	TNFAIP3	-3.1579307292671	3.36544122697915	5.59611917426371	0.0245576313005313	0.189210233413713	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5605	RAB34	0.435191438247242	7.2906470514336	0.33510789746398	0.566924924081265	0.822806013992653	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5606	RAD51AP1	0.817623616774756	3.22077682675	0.612384632148372	0.439935464553113	0.735752634471424	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5607	SEC14L4	0	6.14518800288219	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5608	TSPAN3	0.473837606518945	7.31598709234342	0.653479144964468	0.425142947747491	0.723988928551091	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
5609	ELOF1	0.779731944093259	6.5035153361725	3.76426037096747	0.0616697262014278	0.304923711585494	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
